graph_id,evidence_level,selected_in_analysis_3,n_nodes,D1_target_degree,D2_neighbor_coupling,D3_remote_class,S2_count,e12,e22,radius,mean_js_all_pairs,min_js_all_pairs,mean_tv_all_pairs,exact_vs_rho_js,rho_vs_star_js,star_vs_cluster_js,exact_vs_star_js,cluster_vs_exact_js,M0_vs_nonlocal_mean_js
RG150,low,False,6,3,0,D3-2:strong-remote,2,4,1,2,0.001267,5.7e-05,0.040981,0.000363,0.001479,0.003829,0.002357,0.000345,0.001116
RG151,high,False,6,3,0,D3-2:strong-remote,2,4,0,2,0.156724,0.001083,0.422983,0.013755,0.372056,0.457197,0.489844,0.001083,0.125082
RG151,medium,False,6,3,0,D3-2:strong-remote,2,4,0,2,0.044358,0.002061,0.243831,0.003562,0.091666,0.160917,0.128918,0.002061,0.032674
RG151,low,False,6,3,0,D3-2:strong-remote,2,4,0,2,0.003438,0.000144,0.06875,0.000207,0.005607,0.014473,0.007959,0.000978,0.002428
RG152,high,False,6,3,0,D3-2:strong-remote,2,4,1,2,0.066818,0.003837,0.304183,0.031292,0.132095,0.103505,0.249373,0.088103,0.041758
RG152,medium,False,6,3,0,D3-2:strong-remote,2,4,1,2,0.00881,0.000604,0.106275,0.001707,0.022934,0.017989,0.033182,0.006473,0.005266
RG152,low,False,6,3,0,D3-2:strong-remote,2,4,1,2,0.000375,5e-06,0.020099,5e-06,0.001238,0.00104,0.001232,2.9e-05,0.000216
RG153,high,False,6,3,0,D3-2:strong-remote,2,3,1,2,0.119999,0.002297,0.399236,0.038085,0.192116,0.343805,0.313061,0.002297,0.099685
RG153,medium,False,6,3,0,D3-2:strong-remote,2,3,1,2,0.025694,0.001233,0.192849,0.005462,0.029213,0.0883,0.051423,0.008356,0.020931
RG153,low,False,6,3,0,D3-2:strong-remote,2,3,1,2,0.001264,3.5e-05,0.04037,0.000164,0.001237,0.004391,0.001866,0.000971,0.000958
RG154,high,False,6,3,0,D3-2:strong-remote,2,2,1,2,0.109457,0.0,0.348217,0.002756,0.294433,0.344044,0.344044,0.0,0.077372
RG154,medium,False,6,3,0,D3-2:strong-remote,2,2,1,2,0.020789,0.0,0.147105,0.000587,0.058427,0.070232,0.070232,0.0,0.011948
RG154,low,False,6,3,0,D3-2:strong-remote,2,2,1,2,0.001192,0.0,0.035352,5.2e-05,0.00327,0.004147,0.004147,0.0,0.000638
RG155,high,False,6,3,0,D3-2:strong-remote,2,3,0,2,0.120366,0.00036,0.377174,0.021084,0.252182,0.393826,0.388515,0.00036,0.08318
RG155,medium,False,6,3,0,D3-2:strong-remote,2,3,0,2,0.029954,0.001451,0.193901,0.002177,0.066176,0.113463,0.090836,0.001803,0.019136
RG155,low,False,6,3,0,D3-2:strong-remote,2,3,0,2,0.002105,7.7e-05,0.052122,0.000116,0.004274,0.008692,0.005794,0.000298,0.00132
RG156,high,False,6,3,0,D3-2:strong-remote,2,3,1,2,0.09838,0.000718,0.368372,0.028761,0.159863,0.276853,0.276442,0.000718,0.083538
RG156,medium,False,6,3,0,D3-2:strong-remote,2,3,1,2,0.020497,0.001109,0.169536,0.003741,0.02537,0.065217,0.041376,0.007852,0.017134
RG156,low,False,6,3,0,D3-2:strong-remote,2,3,1,2,0.001133,3.1e-05,0.037437,0.000113,0.001141,0.003893,0.001422,0.001022,0.000861
RG157,high,False,6,3,0,D3-1:tree-like-remote,2,2,0,2,0.102489,0.0,0.342532,0.017506,0.221843,0.340879,0.340879,0.0,0.067057
RG157,medium,False,6,3,0,D3-1:tree-like-remote,2,2,0,2,0.020383,0.0,0.146783,0.001275,0.053526,0.070551,0.070551,0.0,0.011581
RG157,low,False,6,3,0,D3-1:tree-like-remote,2,2,0,2,0.001209,0.0,0.035749,5.8e-05,0.003286,0.004217,0.004217,0.0,0.00065
RG158,high,False,6,3,0,D3-2:strong-remote,2,2,1,2,0.087078,0.0,0.343216,0.027109,0.151592,0.256732,0.256732,0.0,0.06792
RG158,medium,False,6,3,0,D3-2:strong-remote,2,2,1,2,0.009026,0.0,0.10431,0.001255,0.020769,0.029554,0.029554,0.0,0.006079
RG158,low,False,6,3,0,D3-2:strong-remote,2,2,1,2,0.000271,0.0,0.015964,3e-06,0.000853,0.000875,0.000875,0.0,0.000143
RG159,high,False,6,2,1,D3-2:strong-remote,3,4,0,2,0.156469,0.0,0.343962,0.002457,0.469589,0.515044,0.515044,0.0,0.084219
RG159,medium,False,6,2,1,D3-2:strong-remote,3,4,0,2,0.07278,0.0,0.300333,0.014371,0.1534,0.249277,0.249277,0.0,0.045287
RG159,low,False,6,2,1,D3-2:strong-remote,3,4,0,2,0.004997,0.0,0.081696,0.001095,0.009877,0.017485,0.017485,0.0,0.003135
RG160,high,False,6,2,1,D3-2:strong-remote,3,4,1,2,0.091634,0.0,0.271439,0.002395,0.265058,0.299427,0.299427,0.0,0.050743
RG160,medium,False,6,2,1,D3-2:strong-remote,3,4,1,2,0.049643,0.0,0.251112,0.020498,0.075396,0.153322,0.153322,0.0,0.036497
RG160,low,False,6,2,1,D3-2:strong-remote,3,4,1,2,0.00354,0.0,0.06813,0.002323,0.003957,0.010457,0.010457,0.0,0.00263
RG161,high,False,6,2,1,D3-2:strong-remote,3,4,2,2,0.016767,-0.0,0.092693,0.002945,0.017038,0.033001,0.033001,0.0,0.016611
RG161,medium,False,6,2,1,D3-2:strong-remote,3,4,2,2,0.037873,0.0,0.206835,0.03281,0.013229,0.085357,0.085357,0.0,0.037166
RG161,low,False,6,2,1,D3-2:strong-remote,3,4,2,2,0.002671,0.0,0.057575,0.00321,0.000369,0.005747,0.005747,0.0,0.002381
RG162,high,False,6,2,1,D3-2:strong-remote,3,4,3,2,0.016837,-0.0,0.09283,0.002869,0.01732,0.033135,0.033135,0.0,0.016721
RG162,medium,False,6,2,1,D3-2:strong-remote,3,4,3,2,0.04025,0.0,0.212276,0.033788,0.014925,0.090867,0.090867,0.0,0.039754
RG162,low,False,6,2,1,D3-2:strong-remote,3,4,3,2,0.003139,0.0,0.062609,0.003713,0.000458,0.006771,0.006771,0.0,0.00281
RG163,high,False,6,2,1,D3-2:strong-remote,3,4,2,2,0.091689,0.0,0.271512,0.00236,0.265309,0.299541,0.299541,0.0,0.0508
RG163,medium,False,6,2,1,D3-2:strong-remote,3,4,2,2,0.050942,0.0,0.253757,0.021064,0.076262,0.156699,0.156699,0.0,0.037807
RG163,low,False,6,2,1,D3-2:strong-remote,3,4,2,2,0.00375,0.0,0.070048,0.002539,0.003937,0.010997,0.010997,0.0,0.002815
RG164,high,False,6,2,1,D3-2:strong-remote,3,4,1,2,0.059415,0.0,0.228571,0.034586,0.088064,0.151724,0.151724,0.0,0.053399
RG164,medium,False,6,2,1,D3-2:strong-remote,3,4,1,2,0.023234,0.0,0.145426,0.005988,0.043483,0.071273,0.071273,0.0,0.019144
RG164,low,False,6,2,1,D3-2:strong-remote,3,4,1,2,0.001805,0.0,0.04426,0.00042,0.003567,0.00593,0.00593,0.0,0.001308
RG165,high,False,6,2,1,D3-1:tree-like-remote,3,3,0,2,0.152816,0.0,0.340761,0.002843,0.455431,0.505174,0.505174,0.0,0.082104
RG165,medium,False,6,2,1,D3-1:tree-like-remote,3,3,0,2,0.051478,0.0,0.245922,0.004897,0.129377,0.179718,0.179718,0.0,0.028868
RG165,low,False,6,2,1,D3-1:tree-like-remote,3,3,0,2,0.002852,0.0,0.057018,0.000175,0.007602,0.010062,0.010062,0.0,0.001529
RG166,high,False,6,2,1,D3-2:strong-remote,3,3,1,2,0.066517,0.0,0.269823,0.042405,0.080518,0.217762,0.217762,0.0,0.046699
RG166,medium,False,6,2,1,D3-2:strong-remote,3,3,1,2,0.016692,0.0,0.135765,0.002532,0.038698,0.059185,0.059185,0.0,0.009194
RG166,low,False,6,2,1,D3-2:strong-remote,3,3,1,2,0.000932,0.0,0.028594,6.1e-05,0.002437,0.003255,0.003255,0.0,0.000497
RG167,high,False,6,2,1,D3-2:strong-remote,3,3,2,2,0.057779,0.0,0.219782,0.032311,0.088615,0.170223,0.170223,0.0,0.04438
RG167,medium,False,6,2,1,D3-2:strong-remote,3,3,2,2,0.018027,0.0,0.126842,0.004519,0.035354,0.059122,0.059122,0.0,0.013006
RG167,low,False,6,2,1,D3-2:strong-remote,3,3,2,2,0.001088,0.0,0.031849,0.000191,0.00248,0.003688,0.003688,0.0,0.000656
RG168,high,False,6,2,1,D3-2:strong-remote,3,3,3,2,0.009766,-0.0,0.070511,0.001523,0.009704,0.017963,0.017963,0.0,0.009211
RG168,medium,False,6,2,1,D3-2:strong-remote,3,3,3,2,0.016729,0.0,0.108507,0.015166,0.005564,0.037171,0.037171,0.0,0.016105
RG168,low,False,6,2,1,D3-2:strong-remote,3,3,3,2,0.00092,0.0,0.029799,0.00131,5.5e-05,0.001864,0.001864,0.0,0.000757
RG169,high,False,6,2,1,D3-2:strong-remote,3,3,1,2,0.045471,0.0,0.191025,0.016918,0.08767,0.135452,0.135452,0.0,0.034734
RG169,medium,False,6,2,1,D3-2:strong-remote,3,3,1,2,0.013193,0.0,0.101767,0.000835,0.034628,0.04156,0.04156,0.0,0.008897
RG169,low,False,6,2,1,D3-2:strong-remote,3,3,1,2,0.000822,0.0,0.024933,2.4e-05,0.002463,0.002523,0.002523,0.0,0.000454
RG170,high,False,6,2,1,D3-2:strong-remote,3,3,2,2,0.075256,0.0,0.245601,0.001012,0.226699,0.23835,0.23835,0.0,0.043213
RG170,medium,False,6,2,1,D3-2:strong-remote,3,3,2,2,0.020783,0.0,0.151599,0.00425,0.048068,0.061296,0.061296,0.0,0.014542
RG170,low,False,6,2,1,D3-2:strong-remote,3,3,2,2,0.000906,0.0,0.032593,0.000268,0.002313,0.002587,0.002587,0.0,0.000561
RG171,high,False,6,2,0,D3-1:tree-like-remote,3,3,0,2,0.03429,0.0,0.165774,0.014748,0.056138,0.109749,0.109749,0.0,0.021938
RG171,medium,False,6,2,0,D3-1:tree-like-remote,3,3,0,2,0.011899,0.0,0.105845,0.000566,0.03246,0.040433,0.040433,0.0,0.006129
RG171,low,False,6,2,0,D3-1:tree-like-remote,3,3,0,2,0.000858,0.0,0.02682,3.4e-05,0.002359,0.002957,0.002957,0.0,0.000448
RG172,high,False,6,2,0,D3-2:strong-remote,3,4,0,2,0.068752,0.000663,0.235,0.026779,0.13034,0.20079,0.218619,0.000663,0.052355
RG172,medium,False,6,2,0,D3-2:strong-remote,3,4,0,2,0.02472,0.000757,0.147001,0.002362,0.053238,0.090287,0.075737,0.000757,0.016876
RG172,low,False,6,2,0,D3-2:strong-remote,3,4,0,2,0.001694,6.4e-05,0.042704,0.000103,0.003348,0.006906,0.004611,0.000254,0.001104
RG173,high,False,6,2,0,D3-2:strong-remote,3,5,0,2,0.116799,0.002627,0.345808,0.0095,0.098773,0.374282,0.138897,0.12618,0.094177
RG173,medium,False,6,2,0,D3-2:strong-remote,3,5,0,2,0.037407,0.000437,0.19725,0.000525,0.047028,0.151659,0.056681,0.030926,0.029352
RG173,low,False,6,2,0,D3-2:strong-remote,3,5,0,2,0.002863,2.5e-05,0.056283,3.4e-05,0.003846,0.012605,0.004603,0.002228,0.002047
RG174,high,False,6,2,0,D3-2:strong-remote,3,6,0,2,0.012391,-0.0,0.111996,0.023887,0.001183,0.001003,0.03543,0.047895,0.008402
RG174,medium,False,6,2,0,D3-2:strong-remote,3,6,0,2,0.000932,-0.0,0.036602,0.000298,0.000362,0.000668,0.001316,0.003856,0.000547
RG174,low,False,6,2,0,D3-2:strong-remote,3,6,0,2,6e-06,0.0,0.00278,1e-06,2e-06,4e-06,4e-06,1.7e-05,3e-06
RG175,high,False,6,2,0,D3-2:strong-remote,3,6,1,2,0.01419,-0.0,0.111574,0.034988,0.001185,0.00042,0.048264,0.04076,0.010852
RG175,medium,False,6,2,0,D3-2:strong-remote,3,6,1,2,0.000783,0.0,0.031334,0.000789,0.00041,0.000737,0.002059,0.002076,0.000723
RG175,low,False,6,2,0,D3-2:strong-remote,3,6,1,2,4.9e-05,0.0,0.006781,3e-06,3e-06,0.000153,6e-06,0.000153,3.4e-05
RG176,high,False,6,2,0,D3-2:strong-remote,3,6,2,2,0.020332,-0.0,0.130009,0.044686,0.000726,0.003395,0.05366,0.076021,0.012398
RG176,medium,False,6,2,0,D3-2:strong-remote,3,6,2,2,0.003498,-0.0,0.058786,0.00273,0.000307,0.004086,0.004276,0.016607,0.001803
RG176,low,False,6,2,0,D3-2:strong-remote,3,6,2,2,0.000273,0.0,0.01418,1.6e-05,1e-06,0.000757,1.6e-05,0.000972,0.000156
RG177,high,False,6,2,0,D3-2:strong-remote,3,5,1,2,0.061002,0.000604,0.255698,0.018283,0.089521,0.240304,0.139609,0.027839,0.040211
RG177,medium,False,6,2,0,D3-2:strong-remote,3,5,1,2,0.015939,0.000198,0.123453,0.00097,0.036954,0.059878,0.046645,0.001333,0.010357
RG177,low,False,6,2,0,D3-2:strong-remote,3,5,1,2,0.00107,1.2e-05,0.030461,1.2e-05,0.002924,0.003891,0.003199,3.7e-05,0.000625
RG178,high,False,6,2,0,D3-2:strong-remote,3,5,2,2,0.069773,0.000659,0.274876,0.034001,0.090219,0.255032,0.173338,0.028153,0.04686
RG178,medium,False,6,2,0,D3-2:strong-remote,3,5,2,2,0.017969,0.00021,0.13216,0.003656,0.036792,0.062809,0.058985,0.000659,0.012044
RG178,low,False,6,2,0,D3-2:strong-remote,3,5,2,2,0.001054,2e-06,0.029895,4.4e-05,0.002819,0.003617,0.003465,2e-06,0.000612
RG179,high,False,6,2,0,D3-2:strong-remote,3,5,1,2,0.065359,0.000182,0.271698,0.040642,0.094308,0.16719,0.235056,0.021967,0.045756
RG179,medium,False,6,2,0,D3-2:strong-remote,3,5,1,2,0.018897,0.000336,0.155871,0.001233,0.049045,0.04214,0.062582,0.010091,0.010817
RG179,low,False,6,2,0,D3-2:strong-remote,3,5,1,2,0.001173,1.8e-05,0.037092,2.1e-05,0.003044,0.003345,0.003407,0.000473,0.000684
RG180,high,False,6,2,0,D3-2:strong-remote,3,5,2,2,0.088132,0.0003,0.264227,0.001178,0.249701,0.30541,0.273555,0.006879,0.047173
RG180,medium,False,6,2,0,D3-2:strong-remote,3,5,2,2,0.053308,0.002183,0.250313,0.005245,0.066119,0.211608,0.105798,0.035762,0.035074
RG180,low,False,6,2,0,D3-2:strong-remote,3,5,2,2,0.004834,0.000137,0.079913,0.000477,0.004063,0.01963,0.007104,0.003999,0.003425
RG181,high,False,6,2,0,D3-2:strong-remote,3,4,1,2,0.099952,0.000938,0.320087,0.036108,0.088346,0.307669,0.166782,0.049759,0.078211
RG181,medium,False,6,2,0,D3-2:strong-remote,3,4,1,2,0.032052,0.000311,0.183818,0.004176,0.03976,0.115361,0.062824,0.01654,0.024959
RG181,low,False,6,2,0,D3-2:strong-remote,3,4,1,2,0.00228,1.4e-05,0.050721,0.000214,0.003173,0.008989,0.004645,0.001161,0.001597
RG182,high,False,6,2,0,D3-2:strong-remote,3,4,2,2,0.037206,0.000778,0.156943,0.001399,0.090863,0.099975,0.104964,0.006696,0.022739
RG182,medium,False,6,2,0,D3-2:strong-remote,3,4,2,2,0.032182,0.001418,0.193667,0.004994,0.036821,0.079095,0.0567,0.030925,0.023724
RG182,low,False,6,2,0,D3-2:strong-remote,3,4,2,2,0.002436,5.7e-05,0.053524,0.000292,0.002229,0.005271,0.002432,0.003457,0.001725
RG183,high,False,6,2,0,D3-2:strong-remote,3,4,2,2,0.12108,0.001054,0.35603,0.06098,0.089331,0.362556,0.20953,0.047055,0.094807
RG183,medium,False,6,2,0,D3-2:strong-remote,3,4,2,2,0.048795,0.00038,0.234728,0.011524,0.040565,0.173781,0.085827,0.028287,0.038118
RG183,low,False,6,2,0,D3-2:strong-remote,3,4,2,2,0.003699,1.6e-05,0.066137,0.00065,0.003188,0.014798,0.006286,0.002365,0.002652
RG184,high,False,6,2,0,D3-2:strong-remote,3,4,1,2,0.069451,0.000779,0.235411,0.027289,0.13081,0.202301,0.221753,0.000779,0.052849
RG184,medium,False,6,2,0,D3-2:strong-remote,3,4,1,2,0.026853,0.00059,0.149935,0.003754,0.053639,0.097012,0.083821,0.00059,0.018537
RG184,low,False,6,2,0,D3-2:strong-remote,3,4,1,2,0.001738,6.3e-05,0.043131,0.000133,0.003315,0.007081,0.004772,0.000251,0.001134
RG185,high,False,6,2,0,D3-2:strong-remote,3,3,1,2,0.053403,0.0,0.214956,0.00426,0.120749,0.163436,0.163436,0.0,0.042406
RG185,medium,False,6,2,0,D3-2:strong-remote,3,3,1,2,0.016557,0.0,0.12443,0.000616,0.045224,0.055978,0.055978,0.0,0.009364
RG185,low,False,6,2,0,D3-2:strong-remote,3,3,1,2,0.000933,0.0,0.028016,4.2e-05,0.002526,0.003222,0.003222,0.0,0.000499
RG186,high,False,6,2,0,D3-2:strong-remote,3,3,2,2,0.049637,0.0,0.215546,0.035647,0.057483,0.153094,0.153094,0.0,0.033841
RG186,medium,False,6,2,0,D3-2:strong-remote,3,3,2,2,0.014805,0.0,0.128894,0.003019,0.032916,0.052142,0.052142,0.0,0.008015
RG186,low,False,6,2,0,D3-2:strong-remote,3,3,2,2,0.000925,0.0,0.028821,8.5e-05,0.002319,0.003278,0.003278,0.0,0.00049
RG187,high,False,6,2,0,D3-2:strong-remote,3,4,0,2,0.064989,0.000111,0.270968,0.034635,0.094564,0.195635,0.224185,0.008299,0.046804
RG187,medium,False,6,2,0,D3-2:strong-remote,3,4,0,2,0.018347,0.000227,0.150841,0.001483,0.0447,0.058578,0.061842,0.003245,0.010853
RG187,low,False,6,2,0,D3-2:strong-remote,3,4,0,2,0.001161,1.3e-05,0.037357,5.6e-05,0.002635,0.003938,0.003441,0.000335,0.000707
RG188,high,False,6,2,0,D3-2:strong-remote,3,4,1,2,0.048064,0.0,0.248049,0.035828,0.010127,0.138704,0.08193,0.01237,0.048165
RG188,medium,False,6,2,0,D3-2:strong-remote,3,4,1,2,0.010514,0.0,0.110705,0.002789,0.001922,0.035927,0.009307,0.009058,0.009699
RG188,low,False,6,2,0,D3-2:strong-remote,3,4,1,2,0.000751,0.0,0.026182,0.000135,8.7e-05,0.002608,0.000422,0.000935,0.000635
RG189,high,False,6,2,0,D3-2:strong-remote,3,4,2,2,0.065403,6e-05,0.272043,0.040869,0.09249,0.166318,0.234561,0.024757,0.046207
RG189,medium,False,6,2,0,D3-2:strong-remote,3,4,2,2,0.022347,0.000183,0.167345,0.002004,0.042505,0.042207,0.058121,0.0247,0.013913
RG189,low,False,6,2,0,D3-2:strong-remote,3,4,2,2,0.00175,9e-06,0.046151,0.000166,0.002368,0.003291,0.002386,0.002317,0.001196
RG190,high,False,6,2,0,D3-2:strong-remote,3,4,3,2,0.016641,-0.0,0.094826,0.005673,0.011361,0.033135,0.031935,1.3e-05,0.015302
RG190,medium,False,6,2,0,D3-2:strong-remote,3,4,3,2,0.039581,0.0,0.205701,0.043771,0.00568,0.090867,0.079438,0.000448,0.035348
RG190,low,False,6,2,0,D3-2:strong-remote,3,4,3,2,0.002886,0.0,0.059181,0.003497,0.000173,0.006771,0.005224,0.000101,0.002439
RG191,high,False,6,2,0,D3-2:strong-remote,3,4,2,2,0.062232,0.0,0.280563,0.045153,0.010764,0.183112,0.097523,0.016147,0.060326
RG191,medium,False,6,2,0,D3-2:strong-remote,3,4,2,2,0.012421,0.0,0.121311,0.004454,0.002142,0.041292,0.012636,0.008477,0.011496
RG191,low,False,6,2,0,D3-2:strong-remote,3,4,2,2,0.000883,0.0,0.029353,0.000326,0.000109,0.002921,0.000783,0.00068,0.000775
RG192,high,False,6,2,0,D3-2:strong-remote,3,4,1,2,0.032306,-0.0,0.176243,0.030183,0.01055,0.081264,0.065394,0.004172,0.032719
RG192,medium,False,6,2,0,D3-2:strong-remote,3,4,1,2,0.008954,-0.0,0.095936,0.001712,0.003067,0.03026,0.008969,0.007748,0.008756
RG192,low,False,6,2,0,D3-2:strong-remote,3,4,1,2,0.000558,0.0,0.025191,8.9e-05,0.00012,0.00195,0.000415,0.000571,0.00051
RG193,high,False,6,2,0,D3-1:tree-like-remote,3,3,0,2,0.090959,0.0,0.321193,0.019656,0.164573,0.278088,0.278088,0.0,0.078739
RG193,medium,False,6,2,0,D3-1:tree-like-remote,3,3,0,2,0.02003,0.0,0.14398,0.001174,0.051833,0.067971,0.067971,0.0,0.012045
RG193,low,False,6,2,0,D3-1:tree-like-remote,3,3,0,2,0.001002,0.0,0.02951,4.7e-05,0.002697,0.003455,0.003455,0.0,0.000549
RG194,high,False,6,2,0,D3-2:strong-remote,3,3,1,2,0.074532,0.0,0.289759,0.038424,0.100767,0.240719,0.240719,0.0,0.055758
RG194,medium,False,6,2,0,D3-2:strong-remote,3,3,1,2,0.018546,0.0,0.143117,0.002382,0.04372,0.065177,0.065177,0.0,0.010632
RG194,low,False,6,2,0,D3-2:strong-remote,3,3,1,2,0.000974,0.0,0.029321,6.5e-05,0.002537,0.003405,0.003405,0.0,0.000527
RG195,high,False,6,2,0,D3-2:strong-remote,3,3,2,2,0.073025,0.0,0.244514,0.031568,0.12253,0.222505,0.222505,0.0,0.055343
RG195,medium,False,6,2,0,D3-2:strong-remote,3,3,2,2,0.023974,0.0,0.146338,0.006414,0.045305,0.082411,0.082411,0.0,0.015684
RG195,low,False,6,2,0,D3-2:strong-remote,3,3,2,2,0.001094,0.0,0.032299,0.000173,0.002511,0.003881,0.003881,0.0,0.000624
RG196,high,False,6,2,0,D3-2:strong-remote,3,3,3,2,0.009584,-0.0,0.072738,0.003082,0.006116,0.017274,0.017274,0.0,0.008305
RG196,medium,False,6,2,0,D3-2:strong-remote,3,3,3,2,0.015549,0.0,0.101305,0.019123,0.002021,0.032946,0.032946,0.0,0.013617
RG196,low,False,6,2,0,D3-2:strong-remote,3,3,3,2,0.000784,0.0,0.027159,0.001245,1.7e-05,0.001542,0.001542,0.0,0.000621
RG197,high,False,6,2,0,D3-2:strong-remote,3,3,1,2,0.092911,0.0,0.327473,0.021307,0.166792,0.284449,0.284449,0.0,0.080357
RG197,medium,False,6,2,0,D3-2:strong-remote,3,3,1,2,0.019111,0.0,0.13944,0.000754,0.051533,0.064216,0.064216,0.0,0.011327
RG197,low,False,6,2,0,D3-2:strong-remote,3,3,1,2,0.000887,0.0,0.026753,1.3e-05,0.002609,0.002944,0.002944,0.0,0.000469
RG198,high,False,6,2,0,D3-2:strong-remote,3,3,2,2,0.027961,-0.0,0.166005,0.032574,0.006493,0.063995,0.063995,0.0,0.028112
RG198,medium,False,6,2,0,D3-2:strong-remote,3,3,2,2,0.002716,0.0,0.056985,0.002408,0.001109,0.006476,0.006476,0.0,0.002936
RG198,low,False,6,2,0,D3-2:strong-remote,3,3,2,2,4.9e-05,-0.0,0.007099,6.5e-05,9e-06,0.000115,0.000115,0.0,5e-05
RG199,high,False,6,2,0,D3-1:tree-like-remote,2,2,0,3,0.039098,0.000287,0.228082,0.024955,0.03849,0.101698,0.119845,0.00208,0.039843
RG199,medium,False,6,2,0,D3-1:tree-like-remote,2,2,0,3,0.004003,8e-05,0.076354,0.001576,0.00589,0.009571,0.013366,0.000456,0.004154
RG199,low,False,6,2,0,D3-1:tree-like-remote,2,2,0,3,0.000149,2e-06,0.014294,7.1e-05,0.000219,0.00032,0.000537,2.9e-05,0.000151
RG200,high,False,6,2,0,D3-1:tree-like-remote,2,2,0,3,0.042193,0.000361,0.238356,0.031277,0.039698,0.101698,0.135941,0.002814,0.042845
RG200,medium,False,6,2,0,D3-1:tree-like-remote,2,2,0,3,0.004887,0.00012,0.084817,0.002874,0.006448,0.009571,0.017851,0.001298,0.005008
RG200,low,False,6,2,0,D3-1:tree-like-remote,2,2,0,3,0.000225,4e-06,0.017371,0.000193,0.000256,0.00032,0.000894,0.000144,0.000218
