graph_id,evidence_level,variant,js_to_M0,p_R,p_G,p_B
RG162,high,pure,0.0,0.098391,0.803217,0.098391
RG162,high,weighted,0.0248182962,0.026669,0.946662,0.026669
RG162,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG162,medium,pure,-0.0,0.252817,0.494367,0.252817
RG162,medium,weighted,0.0067633444,0.19505,0.609901,0.19505
RG162,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG162,low,pure,0.0,0.316292,0.367417,0.316292
RG162,low,weighted,0.0003237562,0.303943,0.392115,0.303943
RG162,low,clipped,0.0001141738,0.323545,0.352909,0.323545
RG163,high,pure,0.0,0.098391,0.803217,0.098391
RG163,high,weighted,0.0248182962,0.026669,0.946662,0.026669
RG163,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG163,medium,pure,-0.0,0.252817,0.494367,0.252817
RG163,medium,weighted,0.0067633444,0.19505,0.609901,0.19505
RG163,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG163,low,pure,0.0,0.316292,0.367417,0.316292
RG163,low,weighted,0.0003237562,0.303943,0.392115,0.303943
RG163,low,clipped,0.0001141738,0.323545,0.352909,0.323545
RG164,high,pure,0.0,0.007447,0.496277,0.496277
RG164,high,weighted,0.0019394724,0.000397,0.499802,0.499802
RG164,high,clipped,0.0493196361,0.169038,0.415481,0.415481
RG164,medium,pure,0.0,0.115641,0.44218,0.44218
RG164,medium,weighted,0.0076434269,0.04865,0.475675,0.475675
RG164,medium,clipped,0.011053804,0.226814,0.386593,0.386593
RG164,low,pure,-0.0,0.270357,0.364822,0.364822
RG164,low,weighted,0.0010307039,0.231017,0.384492,0.384492
RG164,low,clipped,0.0005135568,0.299281,0.35036,0.35036
RG165,high,pure,-0.0,0.098391,0.803217,0.098391
RG165,high,weighted,0.0247119684,0.01971,0.944379,0.035911
RG165,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG165,medium,pure,-0.0,0.252817,0.494367,0.252817
RG165,medium,weighted,0.0071386483,0.176914,0.60881,0.214276
RG165,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG165,low,pure,0.0,0.316292,0.367417,0.316292
RG165,low,weighted,0.0003578376,0.297464,0.39206,0.310475
RG165,low,clipped,0.0001141738,0.323545,0.352909,0.323545
RG166,high,pure,0.0,0.098391,0.098391,0.803217
RG166,high,weighted,0.0247119684,0.01971,0.035911,0.944379
RG166,high,clipped,0.0386078597,0.227277,0.227277,0.545447
RG166,medium,pure,0.0,0.252817,0.252817,0.494367
RG166,medium,weighted,0.0071386483,0.176914,0.214276,0.60881
RG166,medium,clipped,0.0024043316,0.287363,0.287363,0.425275
RG166,low,pure,-0.0,0.316292,0.316292,0.367417
RG166,low,weighted,0.0003578376,0.297464,0.310475,0.39206
RG166,low,clipped,0.0001141738,0.323545,0.323545,0.352909
RG167,high,pure,0.0,0.007447,0.496277,0.496277
RG167,high,weighted,0.0019394724,0.000397,0.499802,0.499802
RG167,high,clipped,0.0493196361,0.169038,0.415481,0.415481
RG167,medium,pure,0.0,0.115641,0.44218,0.44218
RG167,medium,weighted,0.0076434269,0.04865,0.475675,0.475675
RG167,medium,clipped,0.011053804,0.226814,0.386593,0.386593
RG167,low,pure,0.0,0.270357,0.364822,0.364822
RG167,low,weighted,0.0010307039,0.231017,0.384492,0.384492
RG167,low,clipped,0.0005135568,0.299281,0.35036,0.35036
RG168,high,pure,0.0,0.098391,0.098391,0.803217
RG168,high,weighted,0.0247119684,0.01971,0.035911,0.944379
RG168,high,clipped,0.0386078597,0.227277,0.227277,0.545447
RG168,medium,pure,0.0,0.252817,0.252817,0.494367
RG168,medium,weighted,0.0071386483,0.176914,0.214276,0.60881
RG168,medium,clipped,0.0024043316,0.287363,0.287363,0.425275
RG168,low,pure,-0.0,0.316292,0.316292,0.367417
RG168,low,weighted,0.0003578376,0.297464,0.310475,0.39206
RG168,low,clipped,0.0001141738,0.323545,0.323545,0.352909
RG169,high,pure,0.0,0.007447,0.496277,0.496277
RG169,high,weighted,0.0019394724,0.000397,0.499802,0.499802
RG169,high,clipped,0.0493196361,0.169038,0.415481,0.415481
RG169,medium,pure,0.0,0.115641,0.44218,0.44218
RG169,medium,weighted,0.0076434269,0.04865,0.475675,0.475675
RG169,medium,clipped,0.011053804,0.226814,0.386593,0.386593
RG169,low,pure,-0.0,0.270357,0.364822,0.364822
RG169,low,weighted,0.0010307039,0.231017,0.384492,0.384492
RG169,low,clipped,0.0005135568,0.299281,0.35036,0.35036
RG170,high,pure,-0.0,0.098391,0.803217,0.098391
RG170,high,weighted,0.0247119684,0.01971,0.944379,0.035911
RG170,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG170,medium,pure,-0.0,0.252817,0.494367,0.252817
RG170,medium,weighted,0.0071386483,0.176914,0.60881,0.214276
RG170,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG170,low,pure,0.0,0.316292,0.367417,0.316292
RG170,low,weighted,0.0003578376,0.297464,0.39206,0.310475
RG170,low,clipped,0.0001141738,0.323545,0.352909,0.323545
RG171,high,pure,0.0,0.098391,0.098391,0.803217
RG171,high,weighted,0.0249987297,0.007218,0.089676,0.903106
RG171,high,clipped,0.0386078597,0.227277,0.227277,0.545447
RG171,medium,pure,0.0,0.252817,0.252817,0.494367
RG171,medium,weighted,0.0133099613,0.126391,0.282624,0.590985
RG171,medium,clipped,0.0024043316,0.287363,0.287363,0.425275
RG171,low,pure,-0.0,0.316292,0.316292,0.367417
RG171,low,weighted,0.000924119,0.277129,0.331717,0.391153
RG171,low,clipped,0.0001141738,0.323545,0.323545,0.352909
RG172,high,pure,0.0,0.098391,0.098391,0.803217
RG172,high,weighted,0.024410277,0.013067,0.052978,0.933955
RG172,high,clipped,0.0386078597,0.227277,0.227277,0.545447
RG172,medium,pure,0.0,0.252817,0.252817,0.494367
RG172,medium,weighted,0.0088005396,0.154466,0.241544,0.603989
RG172,medium,clipped,0.0024043316,0.287363,0.287363,0.425275
RG172,low,pure,-0.0,0.316292,0.316292,0.367417
RG172,low,weighted,0.0005092416,0.288916,0.319266,0.391818
RG172,low,clipped,0.0001141738,0.323545,0.323545,0.352909
RG173,high,pure,-0.0,0.007447,0.496277,0.496277
RG173,high,weighted,0.0019394724,0.000397,0.499802,0.499802
RG173,high,clipped,0.0493196361,0.169038,0.415481,0.415481
RG173,medium,pure,0.0,0.115641,0.44218,0.44218
RG173,medium,weighted,0.0076434269,0.04865,0.475675,0.475675
RG173,medium,clipped,0.011053804,0.226814,0.386593,0.386593
RG173,low,pure,-0.0,0.270357,0.364822,0.364822
RG173,low,weighted,0.0010307039,0.231017,0.384492,0.384492
RG173,low,clipped,0.0005135568,0.299281,0.35036,0.35036
RG174,high,pure,0.0,0.098391,0.803217,0.098391
RG174,high,weighted,0.0248182962,0.026669,0.946662,0.026669
RG174,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG174,medium,pure,0.0,0.252817,0.494367,0.252817
RG174,medium,weighted,0.0067633444,0.19505,0.609901,0.19505
RG174,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG174,low,pure,-0.0,0.316292,0.367417,0.316292
RG174,low,weighted,0.0003237562,0.303943,0.392115,0.303943
RG174,low,clipped,0.0001141738,0.323545,0.352909,0.323545
RG175,high,pure,0.0,0.098391,0.098391,0.803217
RG175,high,weighted,0.0248182962,0.026669,0.026669,0.946662
RG175,high,clipped,0.0386078597,0.227277,0.227277,0.545447
RG175,medium,pure,-0.0,0.252817,0.252817,0.494367
RG175,medium,weighted,0.0067633444,0.19505,0.19505,0.609901
RG175,medium,clipped,0.0024043316,0.287363,0.287363,0.425275
RG175,low,pure,-0.0,0.316292,0.316292,0.367417
RG175,low,weighted,0.0003237562,0.303943,0.303943,0.392115
RG175,low,clipped,0.0001141738,0.323545,0.323545,0.352909
RG176,high,pure,0.0,0.098391,0.803217,0.098391
RG176,high,weighted,0.0248182962,0.026669,0.946662,0.026669
RG176,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG176,medium,pure,0.0,0.252817,0.494367,0.252817
RG176,medium,weighted,0.0067633444,0.19505,0.609901,0.19505
RG176,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG176,low,pure,-0.0,0.316292,0.367417,0.316292
RG176,low,weighted,0.0003237562,0.303943,0.392115,0.303943
RG176,low,clipped,0.0001141738,0.323545,0.352909,0.323545
RG177,high,pure,0.0,0.007447,0.496277,0.496277
RG177,high,weighted,0.0019394724,0.000397,0.499802,0.499802
RG177,high,clipped,0.0493196361,0.169038,0.415481,0.415481
RG177,medium,pure,0.0,0.115641,0.44218,0.44218
RG177,medium,weighted,0.0076434269,0.04865,0.475675,0.475675
RG177,medium,clipped,0.011053804,0.226814,0.386593,0.386593
RG177,low,pure,-0.0,0.270357,0.364822,0.364822
RG177,low,weighted,0.0010307039,0.231017,0.384492,0.384492
RG177,low,clipped,0.0005135568,0.299281,0.35036,0.35036
RG178,high,pure,0.0,0.007447,0.496277,0.496277
RG178,high,weighted,0.0019394724,0.000397,0.499802,0.499802
RG178,high,clipped,0.0493196361,0.169038,0.415481,0.415481
RG178,medium,pure,0.0,0.115641,0.44218,0.44218
RG178,medium,weighted,0.0076434269,0.04865,0.475675,0.475675
RG178,medium,clipped,0.011053804,0.226814,0.386593,0.386593
RG178,low,pure,-0.0,0.270357,0.364822,0.364822
RG178,low,weighted,0.0010307039,0.231017,0.384492,0.384492
RG178,low,clipped,0.0005135568,0.299281,0.35036,0.35036
RG179,high,pure,0.0,0.098391,0.098391,0.803217
RG179,high,weighted,0.0247119684,0.01971,0.035911,0.944379
RG179,high,clipped,0.0386078597,0.227277,0.227277,0.545447
RG179,medium,pure,0.0,0.252817,0.252817,0.494367
RG179,medium,weighted,0.0071386483,0.176914,0.214276,0.60881
RG179,medium,clipped,0.0024043316,0.287363,0.287363,0.425275
RG179,low,pure,-0.0,0.316292,0.316292,0.367417
RG179,low,weighted,0.0003578376,0.297464,0.310475,0.39206
RG179,low,clipped,0.0001141738,0.323545,0.323545,0.352909
RG180,high,pure,-0.0,0.098391,0.803217,0.098391
RG180,high,weighted,0.0247119684,0.01971,0.944379,0.035911
RG180,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG180,medium,pure,0.0,0.252817,0.494367,0.252817
RG180,medium,weighted,0.0071386483,0.176914,0.60881,0.214276
RG180,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG180,low,pure,0.0,0.316292,0.367417,0.316292
RG180,low,weighted,0.0003578376,0.297464,0.39206,0.310475
RG180,low,clipped,0.0001141738,0.323545,0.352909,0.323545
RG181,high,pure,0.0,0.007447,0.496277,0.496277
RG181,high,weighted,0.0019394724,0.000397,0.499802,0.499802
RG181,high,clipped,0.0493196361,0.169038,0.415481,0.415481
RG181,medium,pure,0.0,0.115641,0.44218,0.44218
RG181,medium,weighted,0.0076434269,0.04865,0.475675,0.475675
RG181,medium,clipped,0.011053804,0.226814,0.386593,0.386593
RG181,low,pure,-0.0,0.270357,0.364822,0.364822
RG181,low,weighted,0.0010307039,0.231017,0.384492,0.384492
RG181,low,clipped,0.0005135568,0.299281,0.35036,0.35036
RG182,high,pure,0.0,0.098391,0.803217,0.098391
RG182,high,weighted,0.024410277,0.013067,0.933955,0.052978
RG182,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG182,medium,pure,-0.0,0.252817,0.494367,0.252817
RG182,medium,weighted,0.0088005396,0.154466,0.603989,0.241544
RG182,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG182,low,pure,0.0,0.316292,0.367417,0.316292
RG182,low,weighted,0.0005092416,0.288916,0.391818,0.319266
RG182,low,clipped,0.0001141738,0.323545,0.352909,0.323545
RG183,high,pure,0.0,0.007447,0.496277,0.496277
RG183,high,weighted,0.0019394724,0.000397,0.499802,0.499802
RG183,high,clipped,0.0493196361,0.169038,0.415481,0.415481
RG183,medium,pure,0.0,0.115641,0.44218,0.44218
RG183,medium,weighted,0.0076434269,0.04865,0.475675,0.475675
RG183,medium,clipped,0.011053804,0.226814,0.386593,0.386593
RG183,low,pure,-0.0,0.270357,0.364822,0.364822
RG183,low,weighted,0.0010307039,0.231017,0.384492,0.384492
RG183,low,clipped,0.0005135568,0.299281,0.35036,0.35036
RG184,high,pure,0.0,0.098391,0.098391,0.803217
RG184,high,weighted,0.024410277,0.013067,0.052978,0.933955
RG184,high,clipped,0.0386078597,0.227277,0.227277,0.545447
RG184,medium,pure,-0.0,0.252817,0.252817,0.494367
RG184,medium,weighted,0.0088005396,0.154466,0.241544,0.603989
RG184,medium,clipped,0.0024043316,0.287363,0.287363,0.425275
RG184,low,pure,-0.0,0.316292,0.316292,0.367417
RG184,low,weighted,0.0005092416,0.288916,0.319266,0.391818
RG184,low,clipped,0.0001141738,0.323545,0.323545,0.352909
RG185,high,pure,0.0,0.098391,0.803217,0.098391
RG185,high,weighted,0.0249987297,0.007218,0.903106,0.089676
RG185,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG185,medium,pure,0.0,0.252817,0.494367,0.252817
RG185,medium,weighted,0.0133099613,0.126391,0.590985,0.282624
RG185,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG185,low,pure,-0.0,0.316292,0.367417,0.316292
RG185,low,weighted,0.000924119,0.277129,0.391153,0.331717
RG185,low,clipped,0.0001141738,0.323545,0.352909,0.323545
RG186,high,pure,0.0,0.098391,0.803217,0.098391
RG186,high,weighted,0.0249987297,0.007218,0.903106,0.089676
RG186,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG186,medium,pure,-0.0,0.252817,0.494367,0.252817
RG186,medium,weighted,0.0133099613,0.126391,0.590985,0.282624
RG186,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG186,low,pure,-0.0,0.316292,0.367417,0.316292
RG186,low,weighted,0.000924119,0.277129,0.391153,0.331717
RG186,low,clipped,0.0001141738,0.323545,0.352909,0.323545
RG187,high,pure,0.0,0.098391,0.803217,0.098391
RG187,high,weighted,0.0248182962,0.026669,0.946662,0.026669
RG187,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG187,medium,pure,0.0,0.252817,0.494367,0.252817
RG187,medium,weighted,0.0067633444,0.19505,0.609901,0.19505
RG187,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG187,low,pure,0.0,0.316292,0.367417,0.316292
RG187,low,weighted,0.0003237562,0.303943,0.392115,0.303943
RG187,low,clipped,0.0001141738,0.323545,0.352909,0.323545
RG188,high,pure,-0.0,0.098391,0.803217,0.098391
RG188,high,weighted,0.0248182962,0.026669,0.946662,0.026669
RG188,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG188,medium,pure,-0.0,0.252817,0.494367,0.252817
RG188,medium,weighted,0.0067633444,0.19505,0.609901,0.19505
RG188,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG188,low,pure,-0.0,0.316292,0.367417,0.316292
RG188,low,weighted,0.0003237562,0.303943,0.392115,0.303943
RG188,low,clipped,0.0001141738,0.323545,0.352909,0.323545
RG189,high,pure,0.0,0.098391,0.098391,0.803217
RG189,high,weighted,0.0248182962,0.026669,0.026669,0.946662
RG189,high,clipped,0.0386078597,0.227277,0.227277,0.545447
RG189,medium,pure,0.0,0.252817,0.252817,0.494367
RG189,medium,weighted,0.0067633444,0.19505,0.19505,0.609901
RG189,medium,clipped,0.0024043316,0.287363,0.287363,0.425275
RG189,low,pure,-0.0,0.316292,0.316292,0.367417
RG189,low,weighted,0.0003237562,0.303943,0.303943,0.392115
RG189,low,clipped,0.0001141738,0.323545,0.323545,0.352909
RG190,high,pure,0.0,0.098391,0.803217,0.098391
RG190,high,weighted,0.0248182962,0.026669,0.946662,0.026669
RG190,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG190,medium,pure,-0.0,0.252817,0.494367,0.252817
RG190,medium,weighted,0.0067633444,0.19505,0.609901,0.19505
RG190,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG190,low,pure,0.0,0.316292,0.367417,0.316292
RG190,low,weighted,0.0003237562,0.303943,0.392115,0.303943
RG190,low,clipped,0.0001141738,0.323545,0.352909,0.323545
RG191,high,pure,-0.0,0.098391,0.803217,0.098391
RG191,high,weighted,0.0248182962,0.026669,0.946662,0.026669
RG191,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG191,medium,pure,-0.0,0.252817,0.494367,0.252817
RG191,medium,weighted,0.0067633444,0.19505,0.609901,0.19505
RG191,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG191,low,pure,-0.0,0.316292,0.367417,0.316292
RG191,low,weighted,0.0003237562,0.303943,0.392115,0.303943
RG191,low,clipped,0.0001141738,0.323545,0.352909,0.323545
RG192,high,pure,0.0,0.098391,0.803217,0.098391
RG192,high,weighted,0.0248182962,0.026669,0.946662,0.026669
RG192,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG192,medium,pure,0.0,0.252817,0.494367,0.252817
RG192,medium,weighted,0.0067633444,0.19505,0.609901,0.19505
RG192,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG192,low,pure,-0.0,0.316292,0.367417,0.316292
RG192,low,weighted,0.0003237562,0.303943,0.392115,0.303943
RG192,low,clipped,0.0001141738,0.323545,0.352909,0.323545
RG193,high,pure,0.0,0.098391,0.803217,0.098391
RG193,high,weighted,0.0246232073,0.017441,0.942166,0.040394
RG193,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG193,medium,pure,0.0,0.252817,0.494367,0.252817
RG193,medium,weighted,0.0074984627,0.16997,0.607765,0.222265
RG193,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG193,low,pure,-0.0,0.316292,0.367417,0.316292
RG193,low,weighted,0.0003905503,0.294889,0.392008,0.313103
RG193,low,clipped,0.0001141738,0.323545,0.352909,0.323545
RG194,high,pure,0.0,0.098391,0.803217,0.098391
RG194,high,weighted,0.0246232073,0.017441,0.942166,0.040394
RG194,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG194,medium,pure,-0.0,0.252817,0.494367,0.252817
RG194,medium,weighted,0.0074984627,0.16997,0.607765,0.222265
RG194,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG194,low,pure,-0.0,0.316292,0.367417,0.316292
RG194,low,weighted,0.0003905503,0.294889,0.392008,0.313103
RG194,low,clipped,0.0001141738,0.323545,0.352909,0.323545
RG195,high,pure,0.0,0.098391,0.098391,0.803217
RG195,high,weighted,0.0246232073,0.017441,0.040394,0.942166
RG195,high,clipped,0.0386078597,0.227277,0.227277,0.545447
RG195,medium,pure,-0.0,0.252817,0.252817,0.494367
RG195,medium,weighted,0.0074984627,0.16997,0.222265,0.607765
RG195,medium,clipped,0.0024043316,0.287363,0.287363,0.425275
RG195,low,pure,-0.0,0.316292,0.316292,0.367417
RG195,low,weighted,0.0003905503,0.294889,0.313103,0.392008
RG195,low,clipped,0.0001141738,0.323545,0.323545,0.352909
RG196,high,pure,0.0,0.098391,0.098391,0.803217
RG196,high,weighted,0.0246232073,0.017441,0.040394,0.942166
RG196,high,clipped,0.0386078597,0.227277,0.227277,0.545447
RG196,medium,pure,0.0,0.252817,0.252817,0.494367
RG196,medium,weighted,0.0074984627,0.16997,0.222265,0.607765
RG196,medium,clipped,0.0024043316,0.287363,0.287363,0.425275
RG196,low,pure,-0.0,0.316292,0.316292,0.367417
RG196,low,weighted,0.0003905503,0.294889,0.313103,0.392008
RG196,low,clipped,0.0001141738,0.323545,0.323545,0.352909
RG197,high,pure,0.0,0.098391,0.098391,0.803217
RG197,high,weighted,0.0246232073,0.017441,0.040394,0.942166
RG197,high,clipped,0.0386078597,0.227277,0.227277,0.545447
RG197,medium,pure,0.0,0.252817,0.252817,0.494367
RG197,medium,weighted,0.0074984627,0.16997,0.222265,0.607765
RG197,medium,clipped,0.0024043316,0.287363,0.287363,0.425275
RG197,low,pure,-0.0,0.316292,0.316292,0.367417
RG197,low,weighted,0.0003905503,0.294889,0.313103,0.392008
RG197,low,clipped,0.0001141738,0.323545,0.323545,0.352909
RG198,high,pure,0.0,0.098391,0.098391,0.803217
RG198,high,weighted,0.0246232073,0.017441,0.040394,0.942166
RG198,high,clipped,0.0386078597,0.227277,0.227277,0.545447
RG198,medium,pure,0.0,0.252817,0.252817,0.494367
RG198,medium,weighted,0.0074984627,0.16997,0.222265,0.607765
RG198,medium,clipped,0.0024043316,0.287363,0.287363,0.425275
RG198,low,pure,-0.0,0.316292,0.316292,0.367417
RG198,low,weighted,0.0003905503,0.294889,0.313103,0.392008
RG198,low,clipped,0.0001141738,0.323545,0.323545,0.352909
RG199,high,pure,0.0,0.098391,0.098391,0.803217
RG199,high,weighted,0.0248182962,0.026669,0.026669,0.946662
RG199,high,clipped,0.0386078597,0.227277,0.227277,0.545447
RG199,medium,pure,0.0,0.252817,0.252817,0.494367
RG199,medium,weighted,0.0067633444,0.19505,0.19505,0.609901
RG199,medium,clipped,0.0024043316,0.287363,0.287363,0.425275
RG199,low,pure,-0.0,0.316292,0.316292,0.367417
RG199,low,weighted,0.0003237562,0.303943,0.303943,0.392115
RG199,low,clipped,0.0001141738,0.323545,0.323545,0.352909
RG200,high,pure,0.0,0.098391,0.803217,0.098391
RG200,high,weighted,0.0248182962,0.026669,0.946662,0.026669
RG200,high,clipped,0.0386078597,0.227277,0.545447,0.227277
RG200,medium,pure,0.0,0.252817,0.494367,0.252817
RG200,medium,weighted,0.0067633444,0.19505,0.609901,0.19505
RG200,medium,clipped,0.0024043316,0.287363,0.425275,0.287363
RG200,low,pure,-0.0,0.316292,0.367417,0.316292
RG200,low,weighted,0.0003237562,0.303943,0.392115,0.303943
RG200,low,clipped,0.0001141738,0.323545,0.352909,0.323545
